timestamp,cidade,temperatura
2025-05-14T11:36:00Z,Fortaleza,27
2025-05-14T11:36:05Z,Salvador,34
2025-05-14T11:36:10Z,Belo Horizonte,36
2025-05-14T11:36:15Z,Rio de Janeiro,23
2025-05-14T11:36:20Z,Belo Horizonte,31
2025-05-14T11:36:25Z,Rio de Janeiro,27
2025-05-14T11:36:30Z,Belo Horizonte,34
2025-05-14T11:36:35Z,Curitiba,18
2025-05-14T11:36:40Z,Fortaleza,29
2025-05-14T11:36:45Z,Porto Alegre,39
2025-05-14T11:36:50Z,Belo Horizonte,42
2025-05-14T11:36:55Z,Curitiba,33
2025-05-14T11:37:00Z,Belo Horizonte,30
2025-05-14T11:37:05Z,Curitiba,22
2025-05-14T11:37:10Z,Fortaleza,32
2025-05-14T11:37:15Z,Porto Alegre,40
2025-05-14T11:37:20Z,Fortaleza,25
2025-05-14T11:37:25Z,Salvador,19
2025-05-14T11:37:30Z,Salvador,35
2025-05-14T11:37:35Z,Fortaleza,17
2025-05-14T11:37:40Z,Belo Horizonte,36
2025-05-14T11:37:45Z,Porto Alegre,32
2025-05-14T11:37:50Z,Fortaleza,16
2025-05-14T11:37:55Z,Fortaleza,36
2025-05-14T11:38:00Z,Curitiba,21
2025-05-14T11:38:05Z,Fortaleza,18
2025-05-14T11:38:10Z,Salvador,16
2025-05-14T11:38:15Z,São Paulo,32
2025-05-14T11:38:20Z,Salvador,17
2025-05-14T11:38:25Z,Porto Alegre,16
2025-05-14T11:38:30Z,São Paulo,21
2025-05-14T11:38:35Z,Rio de Janeiro,35
2025-05-14T11:38:40Z,Belo Horizonte,32
2025-05-14T11:38:45Z,Salvador,37
2025-05-14T11:38:50Z,São Paulo,39
2025-05-14T11:38:55Z,Curitiba,37
2025-05-14T11:39:00Z,Porto Alegre,26
2025-05-14T11:39:05Z,Belo Horizonte,20
2025-05-14T11:39:10Z,Rio de Janeiro,24
2025-05-14T11:39:15Z,Curitiba,40
2025-05-14T11:39:20Z,Porto Alegre,17
2025-05-14T11:39:25Z,Salvador,17
2025-05-14T11:39:30Z,Belo Horizonte,20
2025-05-14T11:39:35Z,Curitiba,36
2025-05-14T11:39:40Z,Curitiba,17
2025-05-14T11:39:45Z,Salvador,22
2025-05-14T11:39:50Z,Fortaleza,19
2025-05-14T11:39:55Z,Rio de Janeiro,19
2025-05-14T11:40:00Z,Rio de Janeiro,17
2025-05-14T11:40:05Z,Curitiba,26
2025-05-14T11:40:10Z,Curitiba,39
2025-05-14T11:40:15Z,Belo Horizonte,38
2025-05-14T11:40:20Z,Rio de Janeiro,29
2025-05-14T11:40:25Z,Curitiba,31
2025-05-14T11:40:30Z,Porto Alegre,17
2025-05-14T11:40:35Z,Porto Alegre,22
2025-05-14T11:40:40Z,Fortaleza,20
2025-05-14T11:40:45Z,Porto Alegre,34
2025-05-14T11:40:50Z,Fortaleza,29
2025-05-14T11:40:55Z,Porto Alegre,26
2025-05-14T11:41:00Z,Belo Horizonte,40
2025-05-14T11:41:05Z,Curitiba,30
2025-05-14T11:41:10Z,Salvador,22
2025-05-14T11:41:15Z,Porto Alegre,33
2025-05-14T11:41:20Z,Rio de Janeiro,41
2025-05-14T11:41:25Z,Rio de Janeiro,34
2025-05-14T11:41:30Z,Porto Alegre,31
2025-05-14T11:41:35Z,Rio de Janeiro,35
2025-05-14T11:41:40Z,Fortaleza,41
2025-05-14T11:41:45Z,São Paulo,31
2025-05-14T11:41:50Z,Curitiba,18
2025-05-14T11:41:55Z,Porto Alegre,20
2025-05-14T11:42:00Z,Curitiba,28
2025-05-14T11:42:05Z,Salvador,15
2025-05-14T11:42:10Z,São Paulo,20
2025-05-14T11:42:15Z,Belo Horizonte,27
2025-05-14T11:42:20Z,Porto Alegre,27
2025-05-14T11:42:25Z,Curitiba,40
2025-05-14T11:42:30Z,Rio de Janeiro,30
2025-05-14T11:42:35Z,Curitiba,24
2025-05-14T11:42:40Z,Fortaleza,34
2025-05-14T11:42:45Z,Rio de Janeiro,23
2025-05-14T11:42:50Z,São Paulo,41
2025-05-14T11:42:55Z,São Paulo,22
2025-05-14T11:43:00Z,Fortaleza,38
2025-05-14T11:43:05Z,Curitiba,44
2025-05-14T11:43:10Z,São Paulo,33
2025-05-14T11:43:15Z,Rio de Janeiro,16
2025-05-14T11:43:20Z,Belo Horizonte,18
2025-05-14T11:43:25Z,Belo Horizonte,26
2025-05-14T11:43:30Z,Porto Alegre,33
2025-05-14T11:43:35Z,Salvador,32
2025-05-14T11:43:40Z,Fortaleza,40
2025-05-14T11:43:45Z,Belo Horizonte,19
2025-05-14T11:43:50Z,Porto Alegre,44
2025-05-14T11:43:55Z,Salvador,35
2025-05-14T11:44:00Z,Fortaleza,23
2025-05-14T11:44:05Z,Curitiba,21
2025-05-14T11:44:10Z,Curitiba,31
2025-05-14T11:44:15Z,Salvador,24
2025-05-14T11:44:20Z,Rio de Janeiro,25
2025-05-14T11:44:25Z,Rio de Janeiro,25
2025-05-14T11:44:30Z,Fortaleza,34
2025-05-14T11:44:35Z,Salvador,35
2025-05-14T11:44:40Z,Porto Alegre,32
2025-05-14T11:44:45Z,Fortaleza,19
2025-05-14T11:44:50Z,Rio de Janeiro,27
2025-05-14T11:44:55Z,Fortaleza,26
2025-05-14T11:45:00Z,Porto Alegre,32
2025-05-14T11:45:05Z,São Paulo,16
2025-05-14T11:45:10Z,São Paulo,17
2025-05-14T11:45:15Z,Belo Horizonte,44
2025-05-14T11:45:20Z,Belo Horizonte,16
2025-05-14T11:45:25Z,Salvador,23
2025-05-14T11:45:30Z,Curitiba,28
2025-05-14T11:45:35Z,Curitiba,28
2025-05-14T11:45:40Z,São Paulo,24
2025-05-14T11:45:45Z,São Paulo,35
2025-05-14T11:45:50Z,São Paulo,37
2025-05-14T11:45:55Z,São Paulo,42
2025-05-14T11:46:00Z,Fortaleza,43
2025-05-14T11:46:05Z,Salvador,31
2025-05-14T11:46:10Z,Fortaleza,18
2025-05-14T11:46:15Z,Belo Horizonte,29
2025-05-14T11:46:20Z,Curitiba,17
2025-05-14T11:46:25Z,Salvador,42
2025-05-14T11:46:30Z,São Paulo,21
2025-05-14T11:46:35Z,São Paulo,17
2025-05-14T11:46:40Z,Belo Horizonte,28
2025-05-14T11:46:45Z,Curitiba,33
2025-05-14T11:46:50Z,Curitiba,43
2025-05-14T11:46:55Z,São Paulo,18
2025-05-14T11:47:00Z,Curitiba,36
2025-05-14T11:47:05Z,São Paulo,39
2025-05-14T11:47:10Z,Belo Horizonte,33
2025-05-14T11:47:15Z,Curitiba,26
2025-05-14T11:47:20Z,Fortaleza,29
2025-05-14T11:47:25Z,Curitiba,40
2025-05-14T11:47:30Z,Porto Alegre,21
2025-05-14T11:47:35Z,Belo Horizonte,39
2025-05-14T11:47:40Z,São Paulo,31
2025-05-14T11:47:45Z,Belo Horizonte,22
2025-05-14T11:47:50Z,Rio de Janeiro,40
2025-05-14T11:47:55Z,Salvador,40
2025-05-14T11:48:00Z,Belo Horizonte,26
2025-05-14T11:48:05Z,Porto Alegre,27
2025-05-14T11:48:10Z,Rio de Janeiro,42
2025-05-14T11:48:15Z,Salvador,34
2025-05-14T11:48:20Z,São Paulo,17
2025-05-14T11:48:25Z,Porto Alegre,32
2025-05-14T11:48:30Z,Salvador,35
2025-05-14T11:48:35Z,Belo Horizonte,32
2025-05-14T11:48:40Z,Curitiba,30
2025-05-14T11:48:45Z,São Paulo,24
2025-05-14T11:48:50Z,Belo Horizonte,37
2025-05-14T11:48:55Z,São Paulo,28
2025-05-14T11:49:00Z,Belo Horizonte,20
2025-05-14T11:49:05Z,Fortaleza,43
2025-05-14T11:49:10Z,São Paulo,44
2025-05-14T11:49:15Z,Belo Horizonte,23
2025-05-14T11:49:20Z,Porto Alegre,26
2025-05-14T11:49:25Z,Fortaleza,38
2025-05-14T11:49:30Z,Fortaleza,42
2025-05-14T11:49:35Z,Belo Horizonte,15
2025-05-14T11:49:40Z,São Paulo,36
2025-05-14T11:49:45Z,Rio de Janeiro,23
2025-05-14T11:49:50Z,Fortaleza,36
2025-05-14T11:49:55Z,Fortaleza,34
2025-05-14T11:50:00Z,Porto Alegre,43
2025-05-14T11:50:05Z,São Paulo,37
2025-05-14T11:50:10Z,São Paulo,27
2025-05-14T11:50:15Z,Salvador,35
2025-05-14T11:50:20Z,São Paulo,31
2025-05-14T11:50:25Z,São Paulo,27
2025-05-14T11:50:30Z,Salvador,31
2025-05-14T11:50:35Z,Belo Horizonte,19
2025-05-14T11:50:40Z,Porto Alegre,38
2025-05-14T11:50:45Z,São Paulo,23
2025-05-14T11:50:50Z,Salvador,20
2025-05-14T11:50:55Z,Fortaleza,42
2025-05-14T11:51:00Z,Rio de Janeiro,43
2025-05-14T11:51:05Z,Belo Horizonte,28
2025-05-14T11:51:10Z,Porto Alegre,25
2025-05-14T11:51:15Z,São Paulo,42
2025-05-14T11:51:20Z,Belo Horizonte,38
2025-05-14T11:51:25Z,Curitiba,18
2025-05-14T11:51:30Z,Rio de Janeiro,16
2025-05-14T11:51:35Z,Belo Horizonte,25
2025-05-14T11:51:40Z,Belo Horizonte,17
2025-05-14T11:51:45Z,Belo Horizonte,44
2025-05-14T11:51:50Z,São Paulo,32
2025-05-14T11:51:55Z,Porto Alegre,44
2025-05-14T11:52:00Z,Salvador,34
2025-05-14T11:52:05Z,Fortaleza,44
2025-05-14T11:52:10Z,Belo Horizonte,31
2025-05-14T11:52:15Z,Rio de Janeiro,20
2025-05-14T11:52:20Z,Curitiba,41
2025-05-14T11:52:25Z,Curitiba,19
2025-05-14T11:52:30Z,São Paulo,27
2025-05-14T11:52:35Z,Rio de Janeiro,36
2025-05-14T11:52:40Z,São Paulo,15
2025-05-14T11:52:45Z,Salvador,44
2025-05-14T11:52:50Z,São Paulo,18
2025-05-14T11:52:55Z,Fortaleza,40
2025-05-14T11:53:00Z,São Paulo,18
2025-05-14T11:53:05Z,Porto Alegre,32
2025-05-14T11:53:10Z,Porto Alegre,15
2025-05-14T11:53:15Z,Rio de Janeiro,23
2025-05-14T11:53:20Z,São Paulo,35
2025-05-14T11:53:25Z,Fortaleza,26
2025-05-14T11:53:30Z,Curitiba,36
2025-05-14T11:53:35Z,São Paulo,41
2025-05-14T11:53:40Z,Fortaleza,33
2025-05-14T11:53:45Z,Porto Alegre,16
2025-05-14T11:53:50Z,Curitiba,37
2025-05-14T11:53:55Z,Porto Alegre,38
2025-05-14T11:54:00Z,Belo Horizonte,25
2025-05-14T11:54:05Z,Salvador,15
2025-05-14T11:54:10Z,Rio de Janeiro,32
2025-05-14T11:54:15Z,Rio de Janeiro,22
2025-05-14T11:54:20Z,Curitiba,29
2025-05-14T11:54:25Z,São Paulo,43
2025-05-14T11:54:30Z,Rio de Janeiro,22
2025-05-14T11:54:35Z,São Paulo,16
2025-05-14T11:54:40Z,Porto Alegre,41
2025-05-14T11:54:45Z,Fortaleza,29
2025-05-14T11:54:50Z,Rio de Janeiro,26
2025-05-14T11:54:55Z,Porto Alegre,16
2025-05-14T11:55:00Z,Fortaleza,26
2025-05-14T11:55:05Z,Curitiba,18
2025-05-14T11:55:10Z,Salvador,37
2025-05-14T11:55:15Z,Fortaleza,23
2025-05-14T11:55:20Z,Belo Horizonte,43
2025-05-14T11:55:25Z,Belo Horizonte,23
2025-05-14T11:55:30Z,Porto Alegre,18
2025-05-14T11:55:35Z,Rio de Janeiro,40
2025-05-14T11:55:40Z,Belo Horizonte,22
2025-05-14T11:55:45Z,Curitiba,21
2025-05-14T11:55:50Z,Belo Horizonte,16
2025-05-14T11:55:55Z,Curitiba,19
2025-05-14T11:56:00Z,Belo Horizonte,27
2025-05-14T11:56:05Z,Porto Alegre,16
2025-05-14T11:56:10Z,Salvador,21
2025-05-14T11:56:15Z,São Paulo,34
2025-05-14T11:56:20Z,Belo Horizonte,19
2025-05-14T11:56:25Z,Rio de Janeiro,42
2025-05-14T11:56:30Z,Rio de Janeiro,34
2025-05-14T11:56:35Z,Curitiba,16
2025-05-14T11:56:40Z,Belo Horizonte,31
2025-05-14T11:56:45Z,Fortaleza,16
2025-05-14T11:56:50Z,São Paulo,23
2025-05-14T11:56:55Z,São Paulo,23
2025-05-14T11:57:00Z,Salvador,40
2025-05-14T11:57:05Z,Fortaleza,30
2025-05-14T11:57:10Z,Rio de Janeiro,26
2025-05-14T11:57:15Z,Porto Alegre,17
2025-05-14T11:57:20Z,Salvador,41
2025-05-14T11:57:25Z,Fortaleza,31
2025-05-14T11:57:30Z,Fortaleza,43
2025-05-14T11:57:35Z,Belo Horizonte,43
2025-05-14T11:57:40Z,São Paulo,15
2025-05-14T11:57:45Z,Rio de Janeiro,25
2025-05-14T11:57:50Z,São Paulo,35
2025-05-14T11:57:55Z,Belo Horizonte,18
2025-05-14T11:58:00Z,Belo Horizonte,43
2025-05-14T11:58:05Z,São Paulo,39
2025-05-14T11:58:10Z,Salvador,37
2025-05-14T11:58:15Z,São Paulo,29
2025-05-14T11:58:20Z,Salvador,29
2025-05-14T11:58:25Z,Porto Alegre,16
2025-05-14T11:58:30Z,Fortaleza,44
2025-05-14T11:58:35Z,Fortaleza,25
2025-05-14T11:58:40Z,Salvador,35
2025-05-14T11:58:45Z,Curitiba,35
2025-05-14T11:58:50Z,Fortaleza,37
2025-05-14T11:58:55Z,Rio de Janeiro,36
2025-05-14T11:59:00Z,Rio de Janeiro,36
2025-05-14T11:59:05Z,Salvador,25
2025-05-14T11:59:10Z,Rio de Janeiro,15
2025-05-14T11:59:15Z,Salvador,29
2025-05-14T11:59:20Z,São Paulo,27
2025-05-14T11:59:25Z,Rio de Janeiro,41
2025-05-14T11:59:30Z,Curitiba,38
2025-05-14T11:59:35Z,Porto Alegre,40
2025-05-14T11:59:40Z,Fortaleza,36
2025-05-14T11:59:45Z,Salvador,20
2025-05-14T11:59:50Z,Porto Alegre,19
2025-05-14T11:59:55Z,Curitiba,23
2025-05-14T12:00:00Z,Belo Horizonte,25
2025-05-14T12:00:05Z,Belo Horizonte,37
2025-05-14T12:00:10Z,Curitiba,39
2025-05-14T12:00:15Z,Salvador,37
2025-05-14T12:00:20Z,Porto Alegre,33
2025-05-14T12:00:25Z,Porto Alegre,24
2025-05-14T12:00:30Z,Salvador,33
2025-05-14T12:00:35Z,São Paulo,28
2025-05-14T12:00:40Z,São Paulo,40
2025-05-14T12:00:45Z,Salvador,28
2025-05-14T12:00:50Z,Fortaleza,40
2025-05-14T12:00:55Z,Porto Alegre,25
2025-05-14T12:01:00Z,Curitiba,41
2025-05-14T12:01:05Z,Curitiba,42
2025-05-14T12:01:10Z,São Paulo,42
2025-05-14T12:01:15Z,Salvador,40
2025-05-14T12:01:20Z,São Paulo,30
2025-05-14T12:01:25Z,Rio de Janeiro,19
2025-05-14T12:01:30Z,Porto Alegre,41
2025-05-14T12:01:35Z,Fortaleza,26
2025-05-14T12:01:40Z,Salvador,17
2025-05-14T12:01:45Z,Belo Horizonte,34
2025-05-14T12:01:50Z,Fortaleza,26
2025-05-14T12:01:55Z,Rio de Janeiro,35
2025-05-14T12:02:00Z,Porto Alegre,29
2025-05-14T12:02:05Z,São Paulo,32
2025-05-14T12:02:10Z,Curitiba,42
2025-05-14T12:02:15Z,Porto Alegre,32
2025-05-14T12:02:20Z,São Paulo,28
2025-05-14T12:02:25Z,Porto Alegre,40
2025-05-14T12:02:30Z,Porto Alegre,24
2025-05-14T12:02:35Z,Salvador,24
2025-05-14T12:02:40Z,Fortaleza,29
2025-05-14T12:02:45Z,Curitiba,31
2025-05-14T12:02:50Z,Curitiba,43
2025-05-14T12:02:55Z,Fortaleza,17
2025-05-14T12:03:00Z,Rio de Janeiro,16
2025-05-14T12:03:05Z,Porto Alegre,37
2025-05-14T12:03:10Z,Curitiba,21
2025-05-14T12:03:15Z,Porto Alegre,23
2025-05-14T12:03:20Z,Curitiba,19
2025-05-14T12:03:25Z,Belo Horizonte,17
2025-05-14T12:03:30Z,Porto Alegre,21
2025-05-14T12:03:35Z,Curitiba,44
2025-05-14T12:03:40Z,Belo Horizonte,16
2025-05-14T12:03:45Z,Salvador,41
2025-05-14T12:03:50Z,Curitiba,26
2025-05-14T12:03:55Z,Belo Horizonte,24
2025-05-14T12:04:00Z,Porto Alegre,30
2025-05-14T12:04:05Z,Curitiba,25
2025-05-14T12:04:10Z,Fortaleza,39
2025-05-14T12:04:15Z,Belo Horizonte,24
2025-05-14T12:04:20Z,Belo Horizonte,39
2025-05-14T12:04:25Z,Belo Horizonte,43
2025-05-14T12:04:30Z,Porto Alegre,32
2025-05-14T12:04:35Z,Fortaleza,40
2025-05-14T12:04:40Z,Fortaleza,22
2025-05-14T12:04:45Z,Fortaleza,39
2025-05-14T12:04:50Z,Belo Horizonte,32
2025-05-14T12:04:55Z,Rio de Janeiro,19
2025-05-14T12:05:00Z,Fortaleza,27
2025-05-14T12:05:05Z,Fortaleza,35
2025-05-14T12:05:10Z,Belo Horizonte,25
2025-05-14T12:05:15Z,Belo Horizonte,41
2025-05-14T12:05:20Z,Porto Alegre,34
2025-05-14T12:05:25Z,Salvador,43
2025-05-14T12:05:30Z,Curitiba,15
2025-05-14T12:05:35Z,Belo Horizonte,36
2025-05-14T12:05:40Z,Curitiba,15
2025-05-14T12:05:45Z,São Paulo,19
2025-05-14T12:05:50Z,Curitiba,21
2025-05-14T12:05:55Z,Porto Alegre,17
2025-05-14T12:06:00Z,Salvador,22
2025-05-14T12:06:05Z,Belo Horizonte,28
2025-05-14T12:06:10Z,São Paulo,28
2025-05-14T12:06:15Z,Porto Alegre,18
2025-05-14T12:06:20Z,Fortaleza,42
2025-05-14T12:06:25Z,Porto Alegre,34
2025-05-14T12:06:30Z,Belo Horizonte,23
2025-05-14T12:06:35Z,Salvador,33
2025-05-14T12:06:40Z,Salvador,23
2025-05-14T12:06:45Z,Porto Alegre,22
2025-05-14T12:06:50Z,Curitiba,25
2025-05-14T12:06:55Z,Salvador,23
2025-05-14T12:07:00Z,Salvador,38
2025-05-14T12:07:05Z,Curitiba,38
2025-05-14T12:07:10Z,Salvador,18
2025-05-14T12:07:15Z,Porto Alegre,33
2025-05-14T12:07:20Z,São Paulo,33
2025-05-14T12:07:25Z,Rio de Janeiro,31
2025-05-14T12:07:30Z,Curitiba,26
2025-05-14T12:07:35Z,Salvador,30
2025-05-14T12:07:40Z,Curitiba,22
2025-05-14T12:07:45Z,Belo Horizonte,19
2025-05-14T12:07:50Z,Rio de Janeiro,20
2025-05-14T12:07:55Z,Fortaleza,23
2025-05-14T12:08:00Z,São Paulo,16
2025-05-14T12:08:05Z,Curitiba,16
2025-05-14T12:08:10Z,Fortaleza,33
2025-05-14T12:08:15Z,Belo Horizonte,38
2025-05-14T12:08:20Z,Salvador,38
2025-05-14T12:08:25Z,Rio de Janeiro,30
2025-05-14T12:08:30Z,Fortaleza,23
2025-05-14T12:08:35Z,Porto Alegre,37
2025-05-14T12:08:40Z,Rio de Janeiro,32
2025-05-14T12:08:45Z,Fortaleza,25
2025-05-14T12:08:50Z,Porto Alegre,21
2025-05-14T12:08:55Z,Fortaleza,16
2025-05-14T12:09:00Z,Rio de Janeiro,26
2025-05-14T12:09:05Z,São Paulo,28
2025-05-14T12:09:10Z,Rio de Janeiro,32
2025-05-14T12:09:15Z,São Paulo,31
2025-05-14T12:09:20Z,São Paulo,16
2025-05-14T12:09:25Z,São Paulo,29
2025-05-14T12:09:30Z,São Paulo,30
2025-05-14T12:09:35Z,Belo Horizonte,32
2025-05-14T12:09:40Z,Fortaleza,21
2025-05-14T12:09:45Z,São Paulo,15
2025-05-14T12:09:50Z,Salvador,23
2025-05-14T12:09:55Z,Salvador,40
2025-05-14T12:10:00Z,Salvador,37
2025-05-14T12:10:05Z,São Paulo,16
2025-05-14T12:10:10Z,Salvador,40
2025-05-14T12:10:15Z,Fortaleza,33
2025-05-14T12:10:20Z,Belo Horizonte,35
2025-05-14T12:10:25Z,Fortaleza,16
2025-05-14T12:10:30Z,Fortaleza,40
2025-05-14T12:10:35Z,Curitiba,43
2025-05-14T12:10:40Z,Rio de Janeiro,38
2025-05-14T12:10:45Z,Porto Alegre,42
2025-05-14T12:10:50Z,Belo Horizonte,34
2025-05-14T12:10:55Z,Salvador,34
2025-05-14T12:11:00Z,São Paulo,33
2025-05-14T12:11:05Z,Salvador,39
2025-05-14T12:11:10Z,São Paulo,22
2025-05-14T12:11:15Z,Porto Alegre,37
2025-05-14T12:11:20Z,Fortaleza,27
2025-05-14T12:11:25Z,Fortaleza,34
2025-05-14T12:11:30Z,Fortaleza,17
2025-05-14T12:11:35Z,Porto Alegre,27
2025-05-14T12:11:40Z,São Paulo,22
2025-05-14T12:11:45Z,Salvador,36
2025-05-14T12:11:50Z,Curitiba,40
2025-05-14T12:11:55Z,Curitiba,19
2025-05-14T12:12:00Z,Porto Alegre,35
2025-05-14T12:12:05Z,Belo Horizonte,33
2025-05-14T12:12:10Z,São Paulo,18
2025-05-14T12:12:15Z,Fortaleza,18
2025-05-14T12:12:20Z,Rio de Janeiro,25
2025-05-14T12:12:25Z,Fortaleza,15
2025-05-14T12:12:30Z,Porto Alegre,32
2025-05-14T12:12:35Z,Porto Alegre,20
2025-05-14T12:12:40Z,Salvador,32
2025-05-14T12:12:45Z,Porto Alegre,31
2025-05-14T12:12:50Z,Rio de Janeiro,35
2025-05-14T12:12:55Z,Curitiba,44
2025-05-14T12:13:00Z,Salvador,40
2025-05-14T12:13:05Z,Rio de Janeiro,32
2025-05-14T12:13:10Z,São Paulo,15
2025-05-14T12:13:15Z,Rio de Janeiro,30
2025-05-14T12:13:20Z,Fortaleza,42
2025-05-14T12:13:25Z,Fortaleza,28
2025-05-14T12:13:30Z,Rio de Janeiro,32
2025-05-14T12:13:35Z,Porto Alegre,44
2025-05-14T12:13:40Z,Curitiba,27
2025-05-14T12:13:45Z,São Paulo,24
2025-05-14T12:13:50Z,Belo Horizonte,42
2025-05-14T12:13:55Z,Belo Horizonte,25
2025-05-14T12:14:00Z,Salvador,15
2025-05-14T12:14:05Z,Rio de Janeiro,23
2025-05-14T12:14:10Z,Fortaleza,16
2025-05-14T12:14:15Z,Rio de Janeiro,16
2025-05-14T12:14:20Z,Rio de Janeiro,16
2025-05-14T12:14:25Z,São Paulo,31
2025-05-14T12:14:30Z,Fortaleza,20
2025-05-14T12:14:35Z,Salvador,29
2025-05-14T12:14:40Z,Rio de Janeiro,23
2025-05-14T12:14:45Z,São Paulo,15
2025-05-14T12:14:50Z,São Paulo,40
2025-05-14T12:14:55Z,São Paulo,15
2025-05-14T12:15:00Z,Fortaleza,15
2025-05-14T12:15:05Z,Fortaleza,44
2025-05-14T12:15:10Z,Porto Alegre,26
2025-05-14T12:15:15Z,Salvador,22
2025-05-14T12:15:20Z,Fortaleza,39
2025-05-14T12:15:25Z,Salvador,44
2025-05-14T12:15:30Z,Fortaleza,15
2025-05-14T12:15:35Z,São Paulo,31
2025-05-14T12:15:40Z,Salvador,27
2025-05-14T12:15:45Z,Porto Alegre,23
2025-05-14T12:15:50Z,São Paulo,38
2025-05-14T12:15:55Z,São Paulo,19
2025-05-14T12:16:00Z,Rio de Janeiro,38
2025-05-14T12:16:05Z,Rio de Janeiro,37
2025-05-14T12:16:10Z,Belo Horizonte,44
2025-05-14T12:16:15Z,Belo Horizonte,42
2025-05-14T12:16:20Z,São Paulo,26
2025-05-14T12:16:25Z,Belo Horizonte,43
2025-05-14T12:16:30Z,Curitiba,41
2025-05-14T12:16:35Z,Salvador,18
2025-05-14T12:16:40Z,Belo Horizonte,44
2025-05-14T12:16:45Z,Curitiba,30
2025-05-14T12:16:50Z,São Paulo,44
2025-05-14T12:16:55Z,São Paulo,22
2025-05-14T12:17:00Z,Porto Alegre,31
2025-05-14T12:17:05Z,Curitiba,19
2025-05-14T12:17:10Z,Curitiba,37
2025-05-14T12:17:15Z,Salvador,26
2025-05-14T12:17:20Z,Porto Alegre,28
2025-05-14T12:17:25Z,Porto Alegre,17
2025-05-14T12:17:30Z,Fortaleza,20
2025-05-14T12:17:35Z,Porto Alegre,20
2025-05-14T12:17:40Z,Curitiba,32
2025-05-14T12:17:45Z,Rio de Janeiro,40
2025-05-14T12:17:50Z,Belo Horizonte,36
2025-05-14T12:17:55Z,São Paulo,37
2025-05-14T12:18:00Z,Salvador,20
2025-05-14T12:18:05Z,São Paulo,39
2025-05-14T12:18:10Z,Salvador,18
2025-05-14T12:18:15Z,Curitiba,35
2025-05-14T12:18:20Z,Curitiba,18
2025-05-14T12:18:25Z,Fortaleza,33
2025-05-14T12:18:30Z,Rio de Janeiro,31
2025-05-14T12:18:35Z,Fortaleza,35
2025-05-14T12:18:40Z,Porto Alegre,24
2025-05-14T12:18:45Z,Porto Alegre,15
2025-05-14T12:18:50Z,São Paulo,37
2025-05-14T12:18:55Z,Salvador,17
2025-05-14T12:19:00Z,Porto Alegre,22
2025-05-14T12:19:05Z,São Paulo,36
2025-05-14T12:19:10Z,Salvador,22
2025-05-14T12:19:15Z,Porto Alegre,28
2025-05-14T12:19:20Z,São Paulo,20
2025-05-14T12:19:25Z,Porto Alegre,32
2025-05-14T12:19:30Z,Porto Alegre,25
2025-05-14T12:19:35Z,Curitiba,39
2025-05-14T12:19:40Z,Belo Horizonte,36
2025-05-14T12:19:45Z,Salvador,28
2025-05-14T12:19:50Z,Fortaleza,24
2025-05-14T12:19:55Z,Curitiba,18
2025-05-14T12:20:00Z,Fortaleza,41
2025-05-14T12:20:05Z,Porto Alegre,37
2025-05-14T12:20:10Z,Fortaleza,37
2025-05-14T12:20:15Z,São Paulo,35
2025-05-14T12:20:20Z,São Paulo,17
2025-05-14T12:20:25Z,Porto Alegre,20
2025-05-14T12:20:30Z,Porto Alegre,43
2025-05-14T12:20:35Z,Porto Alegre,28
2025-05-14T12:20:40Z,Curitiba,44
2025-05-14T12:20:45Z,Fortaleza,40
2025-05-14T12:20:50Z,Salvador,21
2025-05-14T12:20:55Z,São Paulo,19
2025-05-14T12:21:00Z,Porto Alegre,20
2025-05-14T12:21:05Z,Belo Horizonte,16
2025-05-14T12:21:10Z,Rio de Janeiro,28
2025-05-14T12:21:15Z,Belo Horizonte,28
2025-05-14T12:21:20Z,Curitiba,40
2025-05-14T12:21:25Z,Curitiba,38
2025-05-14T12:21:30Z,Rio de Janeiro,21
2025-05-14T12:21:35Z,Belo Horizonte,30
2025-05-14T12:21:40Z,Curitiba,25
2025-05-14T12:21:45Z,Salvador,34
2025-05-14T12:21:50Z,Rio de Janeiro,30
2025-05-14T12:21:55Z,Curitiba,18
2025-05-14T12:22:00Z,Porto Alegre,21
2025-05-14T12:22:05Z,Salvador,33
2025-05-14T12:22:10Z,Fortaleza,26
2025-05-14T12:22:15Z,São Paulo,26
2025-05-14T12:22:20Z,Salvador,22
2025-05-14T12:22:25Z,Rio de Janeiro,18
2025-05-14T12:22:30Z,São Paulo,32
2025-05-14T12:22:35Z,Curitiba,17
2025-05-14T12:22:40Z,Porto Alegre,41
2025-05-14T12:22:45Z,Fortaleza,26
2025-05-14T12:22:50Z,Fortaleza,33
2025-05-14T12:22:55Z,Rio de Janeiro,40
2025-05-14T12:23:00Z,Porto Alegre,29
2025-05-14T12:23:05Z,Curitiba,17
2025-05-14T12:23:10Z,Fortaleza,33
2025-05-14T12:23:15Z,Belo Horizonte,30
2025-05-14T12:23:20Z,Salvador,36
2025-05-14T12:23:25Z,Rio de Janeiro,15
2025-05-14T12:23:30Z,Curitiba,39
2025-05-14T12:23:35Z,Salvador,33
2025-05-14T12:23:40Z,Fortaleza,25
2025-05-14T12:23:45Z,Fortaleza,20
2025-05-14T12:23:50Z,Salvador,19
2025-05-14T12:23:55Z,Belo Horizonte,43
2025-05-14T12:24:00Z,Porto Alegre,23
